    3.2, 71
    3.3, 65
    3.4, 72
    3.5, 77
    3.6, 74
    3.7, 73
    3.8, 77
    3.9, 75
    4.0, 80
    4.1, 74
    4.2, 84
    4.3, 79
    4.4, 83
    4.5, 84
    4.6, 89
    4.7, 92
    4.8, 91
    4.9, 94
    5.0, 93
    5.1, 89
    5.2, 94
    5.3, 95
    5.4, 91
    5.5, 95
    5.6, 96
    5.7, 97
    5.8, 98
    5.9, 96
______________________________________________________
    ADDED CUSTOM DURATION
______________________________________________________2025-05-26 23:22:19.125933: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=3, stop=0.2, stop=10
    0.0, 0
    0.0, 0
    0.0, 0
    1.0, 0
    1.0, 0
    1.0, 0
    1.0, 0
    1.0, 0
    2.0, 0
    2.0, 2
    2.0, 0
    2.0, 0
    2.0, 2
    3.0, 0
    3.0, 1
2025-05-26 23:28:45.891953: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=1, stop=0.2, stop=10
    0.0, 0
    0.2, 0
    0.4, 0
    0.6, 0
    0.8, 0
2025-05-26 23:31:07.819385: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=6, stop=1, stop=10
    0, 0
    1, 0
    2, 0
    3, 6
    4, 3
    5, 8
2025-05-26 23:33:09.451373: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=6, stop=1, stop=10
    0, 0
    1, 1
    2, 8
    3, 9
    4, 10
    5, 10
2025-05-26 23:33:42.340062: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=6, stop=1, stop=10
    0, 0
    1, 1
    2, 7
    3, 10
    4, 10
    5, 10
2025-05-26 23:34:40.582859: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=6, stop=0.2, stop=10
    0.0, 0
    0.2, 0
    0.4, 0
    0.6, 0
    0.8, 2
    1.0, 4
    1.2, 4
    1.4, 6
    1.6, 6
    1.8, 5
    2.0, 10
    2.2, 5
    2.4, 7
    2.6, 10
    2.8, 10
    3.0, 10
    3.2, 9
    3.4, 10
    3.6, 9
    3.8, 10
    4.0, 10
    4.2, 10
    4.4, 10
    4.6, 10
    4.8, 10
    5.0, 10
    5.2, 10
    5.4, 10
    5.6, 10
    5.8, 10
2025-05-26 23:35:12.281260: start_conditions=[2.0, 2.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=6, stop=0.2, stop=10
    0.0, 0
    0.2, 4
    0.4, 7
    0.6, 9
    0.8, 9
    1.0, 8
    1.2, 9
    1.4, 9
    1.6, 10
    1.8, 8
    2.0, 10
    2.2, 10
    2.4, 10
    2.6, 10
    2.8, 10
    3.0, 10
    3.2, 10
    3.4, 10
    3.6, 10
    3.8, 10
    4.0, 10
    4.2, 10
    4.4, 10
    4.6, 10
    4.8, 10
    5.0, 10
    5.2, 10
    5.4, 10
    5.6, 10
    5.8, 10
2025-05-26 23:35:28.645598: start_conditions=[3.0, 3.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=6, stop=0.2, stop=10
    0.0, 0
    0.2, 10
    0.4, 9
    0.6, 10
    0.8, 10
    1.0, 10
    1.2, 9
    1.4, 10
    1.6, 10
    1.8, 10
    2.0, 10
    2.2, 10
    2.4, 10
    2.6, 10
    2.8, 10
    3.0, 10
    3.2, 10
    3.4, 10
    3.6, 10
    3.8, 10
    4.0, 10
    4.2, 10
    4.4, 10
    4.6, 10
    4.8, 10
    5.0, 10
    5.2, 10
    5.4, 10
    5.6, 10
    5.8, 10
2025-05-26 23:47:17.978431: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=6, stop=0.2, stop=10
2025-05-26 23:47:33.351288: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=6, stop=0.2, stop=10
    0.0, 0
    0.2, 1
    0.4, 4
    0.6, 9
    0.8, 10
    1.0, 10
    1.2, 10
    1.4, 10
    1.6, 10
    1.8, 10
    2.0, 10
    2.2, 10
    2.4, 10
    2.6, 10
    2.8, 10
    3.0, 10
    3.2, 10
    3.4, 10
    3.6, 10
    3.8, 10
    4.0, 10
    4.2, 10
    4.4, 10
    4.6, 10
    4.8, 10
    5.0, 10
    5.2, 10
    5.4, 10
    5.6, 10
    5.8, 10
2025-05-27 10:13:51.726771: start_conditions=[2.0, 2.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=10, stop=0.2, stop=100
    0.0, 0
    0.2, 73
    0.4, 86
    0.6, 94
    0.8, 96
    1.0, 98
    1.2, 97
    1.4, 99
    1.6, 100
    1.8, 100
    2.0, 100
    2.2, 100
    2.4, 100
    2.6, 100
    2.8, 100
    3.0, 100
    3.2, 100
    3.4, 100
    3.6, 100
    3.8, 100
    4.0, 100
    4.2, 100
    4.4, 100
    4.6, 100
    4.8, 100
    5.0, 100
    5.2, 100
    5.4, 100
    5.6, 100
    5.8, 100
    6.0, 100
    6.2, 100
    6.4, 100
    6.6, 100
    6.8, 100
    7.0, 100
    7.2, 100
    7.4, 100
    7.6, 100
    7.8, 100
    8.0, 100
    8.2, 100
    8.4, 100
    8.6, 100
    8.8, 100
    9.0, 100
    9.2, 100
    9.4, 100
    9.6, 100
    9.8, 100
2025-05-27 10:18:04.252971: start_conditions=[2.0, 2.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=4, stop=0.05, stop=100
    0.0, 0
    0.05, 9
    0.1, 48
    0.15, 66
    0.2, 73
    0.25, 74
    0.3, 84
    0.35, 82
    0.4, 84
    0.45, 88
    0.5, 91
    0.55, 92
    0.6, 92
    0.65, 87
    0.7, 92
    0.75, 96
    0.8, 99
    0.85, 94
    0.9, 95
    0.95, 96
    1.0, 97
    1.05, 98
    1.1, 100
    1.15, 98
    1.2, 97
    1.25, 98
    1.3, 100
    1.35, 100
    1.4, 100
    1.45, 99
    1.5, 99
    1.55, 100
    1.6, 100
    1.65, 100
    1.7, 100
    1.75, 100
    1.8, 100
    1.85, 100
    1.9, 100
    1.95, 100
    2.0, 100
    2.05, 100
    2.1, 100
    2.15, 100
    2.2, 100
    2.25, 100
    2.3, 100
    2.35, 100
    2.4, 100
    2.45, 100
    2.5, 100
    2.55, 100
    2.6, 100
    2.65, 100
    2.7, 100
    2.75, 100
    2.8, 100
    2.85, 100
    2.9, 100
    2.95, 100
    3.0, 100
    3.05, 100
    3.1, 100
    3.15, 100
    3.2, 100
    3.25, 100
    3.3, 100
    3.35, 100
    3.4, 100
    3.45, 100
    3.5, 100
    3.55, 100
    3.6, 100
    3.65, 100
    3.7, 100
    3.75, 100
    3.8, 100
    3.85, 100
    3.9, 100
    3.95, 100
2025-05-27 10:20:25.627791: start_conditions=[1.0, 1.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=4, stop=0.05, stop=100
    0.0, 0
    0.05, 0
    0.1, 0
    0.15, 0
    0.2, 2
    0.25, 1
    0.3, 9
    0.35, 19
    0.4, 17
    0.45, 16
    0.5, 36
    0.55, 41
    0.6, 44
    0.65, 53
    0.7, 61
    0.75, 59
    0.8, 75
    0.85, 74
    0.9, 86
    0.95, 80
    1.0, 84
    1.05, 83
    1.1, 93
    1.15, 87
    1.2, 87
    1.25, 96
    1.3, 93
    1.35, 94
    1.4, 95
    1.45, 99
    1.5, 100
    1.55, 98
    1.6, 96
    1.65, 99
    1.7, 99
    1.75, 100
    1.8, 100
    1.85, 100
    1.9, 100
    1.95, 99
    2.0, 100
    2.05, 100
    2.1, 100
    2.15, 100
    2.2, 100
    2.25, 100
    2.3, 100
    2.35, 100
    2.4, 100
    2.45, 100
    2.5, 100
    2.55, 100
    2.6, 100
    2.65, 100
    2.7, 100
    2.75, 100
    2.8, 100
    2.85, 100
    2.9, 100
    2.95, 100
    3.0, 100
    3.05, 100
    3.1, 100
    3.15, 100
    3.2, 100
    3.25, 100
    3.3, 100
    3.35, 100
    3.4, 100
    3.45, 100
    3.5, 100
    3.55, 100
    3.6, 100
    3.65, 100
    3.7, 100
    3.75, 100
    3.8, 100
    3.85, 100
    3.9, 100
    3.95, 100
2025-05-27 10:25:39.799377: start_conditions=[2.0, 2.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=4, stop=0.05, stop=100
    0.0, 0
    0.05, 7
    0.1, 39
    0.15, 51
    0.2, 69
    0.25, 81
    0.3, 82
    0.35, 83
    0.4, 89
    0.45, 88
    0.5, 92
    0.55, 90
    0.6, 93
    0.65, 95
    0.7, 93
    0.75, 94
    0.8, 96
    0.85, 96
    0.9, 95
    0.95, 95
    1.0, 96
    1.05, 98
    1.1, 97
    1.15, 100
    1.2, 98
    1.25, 100
    1.3, 100
    1.35, 99
    1.4, 97
    1.45, 100
    1.5, 100
    1.55, 100
    1.6, 100
    1.65, 100
    1.7, 100
    1.75, 100
    1.8, 100
    1.85, 100
    1.9, 100
    1.95, 100
    2.0, 100
    2.05, 100
    2.1, 100
    2.15, 100
    2.2, 100
    2.25, 100
    2.3, 100
    2.35, 100
    2.4, 100
    2.45, 100
    2.5, 100
    2.55, 100
    2.6, 100
    2.65, 100
    2.7, 100
    2.75, 100
    2.8, 100
    2.85, 100
    2.9, 100
    2.95, 100
    3.0, 100
    3.05, 100
    3.1, 100
    3.15, 100
    3.2, 100
    3.25, 100
    3.3, 100
    3.35, 100
    3.4, 100
    3.45, 100
    3.5, 100
    3.55, 100
    3.6, 100
    3.65, 100
    3.7, 100
    3.75, 100
    3.8, 100
    3.85, 100
    3.9, 100
    3.95, 100
2025-05-27 10:29:07.778220: start_conditions=[2.0, 2.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=4, stop=0.05, stop=100
    0.0, 0
    0.05, 33
    0.1, 63
    0.15, 73
    0.2, 87
    0.25, 92
    0.3, 93
    0.35, 87
    0.4, 95
    0.45, 98
    0.5, 99
    0.55, 95
    0.6, 96
    0.65, 99
    0.7, 100
    0.75, 99
    0.8, 100
    0.85, 100
    0.9, 99
    0.95, 100
    1.0, 100
    1.05, 100
    1.1, 100
    1.15, 100
    1.2, 100
    1.25, 100
    1.3, 100
    1.35, 100
    1.4, 100
    1.45, 100
    1.5, 100
    1.55, 100
    1.6, 100
    1.65, 100
    1.7, 100
    1.75, 100
    1.8, 100
    1.85, 100
    1.9, 100
    1.95, 100
    2.0, 100
    2.05, 100
    2.1, 100
    2.15, 100
    2.2, 100
    2.25, 100
    2.3, 100
    2.35, 100
    2.4, 100
    2.45, 100
    2.5, 100
    2.55, 100
    2.6, 100
    2.65, 100
    2.7, 100
    2.75, 100
    2.8, 100
    2.85, 100
    2.9, 100
    2.95, 100
    3.0, 100
    3.05, 100
    3.1, 100
    3.15, 100
    3.2, 100
    3.25, 100
    3.3, 100
    3.35, 100
    3.4, 100
    3.45, 100
    3.5, 100
    3.55, 100
    3.6, 100
    3.65, 100
    3.7, 100
    3.75, 100
    3.8, 100
    3.85, 100
    3.9, 100
    3.95, 100
2025-05-27 10:31:01.703026: start_conditions=[2.0, 2.0], equation parameters=[[0.6666, -1.3333], [1.0, -1.0]]
start=0, stop=4, stop=0.05, stop=100
    0.0, 0
    0.05, 13
    0.1, 39
    0.15, 66
    0.2, 81
    0.25, 76
    0.3, 87
    0.35, 85
    0.4, 89
    0.45, 87
    0.5, 83
    0.55, 93
    0.6, 89
    0.65, 88
    0.7, 94
    0.75, 94
    0.8, 98
    0.85, 96
    0.9, 98
    0.95, 97
    1.0, 96
    1.05, 96
    1.1, 98
    1.15, 99
    1.2, 99
    1.25, 98
    1.3, 100
    1.35, 100
    1.4, 100
    1.45, 100
    1.5, 100
    1.55, 99
    1.6, 100
    1.65, 100
    1.7, 100
    1.75, 100
    1.8, 100
    1.85, 100
    1.9, 100
    1.95, 100
    2.0, 100
    2.05, 100
    2.1, 100
    2.15, 100
    2.2, 100
    2.25, 100
    2.3, 100
    2.35, 100
    2.4, 100
    2.45, 100
    2.5, 100
    2.55, 100
    2.6, 100
    2.65, 100
    2.7, 100
    2.75, 100
    2.8, 100
    2.85, 100
    2.9, 100
    2.95, 100
    3.0, 100
    3.05, 100
    3.1, 100
    3.15, 100
    3.2, 100
    3.25, 100
    3.3, 100
    3.35, 100
    3.4, 100
    3.45, 100
    3.5, 100
    3.55, 100
    3.6, 100
    3.65, 100
    3.7, 100
    3.75, 100
    3.8, 100
    3.85, 100
    3.9, 100
    3.95, 100
